Start Time,End Time,Assigned,Name,PaperId,Presenter,Options,Great Together,Ok Together,Not Ok Together,Don't know if should be together,Interested in,Options 11-20,More button1 clicked,More button2 clicked,Specials 1-3,Specials 4-6,Comments
2014-01-20T20:41:59Z,2014-01-20T20:56:28Z,1,Rubaiat Habib Kazi,pn228,,"pn1756,pn428,pn1336,pn2343,pn2022,pn2451,pn1745,pn147,pn614,pn1992","pn614,pn1992,pn2451,pn147,pn2022","pn428,pn2343",pn1745,"pn1756,pn1336","crs116,crs156,pn2451,pn2343,pn147,pn614,pn1992,pn2022","pn755,pn1222,pn2041,pn330,pn654,pn2031,pn425,pn589,pn1709,pn1513",FALSE,TRUE,"crs156,crs116,crs158","crs153,crs143,crs123",
2014-01-20T20:46:15Z,2014-01-20T20:56:36Z,4, Pierre Dragicevic,pn1911,,"pn297,pn1034,pn2022,pn1337,pn337,pn2029,pn1081,pn1472,pn1756,pn2041","pn1081,pn1034,pn297","pn337,pn2029",,"pn1756,pn1472,pn2022,pn2041,pn1337","pn297,pn1756","pn966,pn673,pn1225,pn111,pn845,pn164,pn2242,pn288,pn2442,pn796",FALSE,FALSE,"crs143,case163,sig103","crs116,crs137,crs129","I get an error when I click on ""abstract"""
2014-01-20T20:54:41Z,2014-01-20T20:56:50Z,1,Lixiu Yu,pn2235,,"pn1710,pn2343,pn1421,pn1032,pn1558,pn1161,pn1123,pn2208,pn1503,pn1071","pn1421,pn2208,pn1710","pn1123,pn1558,pn1161,pn2343",pn1071,"pn1032,pn1503",,"pn263,pn1763,pn1675,pn340,pn802,pn1255,pn763,pn924,pn1343,pn2225",FALSE,FALSE,"crs101,crs158,sig111","crs129,crs116,crs137",
2014-01-20T20:45:59Z,2014-01-20T20:56:57Z,1,Jacob Solomon,pn1398,,"pn400,pn1485,pn1071,pn171,pn255,pn2380,pn650,pn785,pn139,pn1343","pn1227,pn650","pn785,pn255,pn345","pn905,pn139,pn1295,pn426,pn1343,pn455,pn1092,pn601,pn1351","pn1776,pn1485,pn400,pn2380,pn1071,pn171",pn650,"pn1227,pn345,pn455,pn1351,pn426,pn1295,pn1092,pn601,pn905,pn1776",TRUE,FALSE,"case138,crs137,sig103","crs108,crs124,crs158",
2014-01-20T20:52:05Z,2014-01-20T20:57:15Z,1,Yun-En Liu,pn2328,,"pn2406,pn2380,pn950,pn2330,pn1120,pn1976,pn532,pn1745,pn2277,pn791",pn1120,"pn2330,pn1976","pn532,pn1745,pn2406,pn950,pn791,pn2277",,"pn2380,pn1120,pn1976","pn1410,pn1932,pn1750,pn1916,pn1490,pn2175,pn2128,pn1183,pn1646,pn1982",FALSE,FALSE,"crs149,crs142,case147","crs122,crs153,crs108","My paper involves games, but this almost doesn't matter - the game is just a source of data.  I probably fit better with sessions about the general use of online data sources for experiments or research automation."
2014-01-20T20:51:59Z,2014-01-20T20:57:39Z,1,Michael Mauderer,pn734,,"pn235,pn1423,pn111,pn718,pn1513,pn977,pn495,pn916,pn1758,pn438","pn718,pn235,pn495",pn111,,"pn1758,pn438,pn1423,pn916,pn977,pn1513","pn235,pn111,pn718","pn1225,pn138,pn297,pn2022,pn796,pn1983,pn288,pn2442,pn1081,pn673",FALSE,TRUE,"crs129,crs100,crs153","crs122,crs111,crs161",
2014-01-20T20:56:49Z,2014-01-20T20:57:43Z,4, Pierre Dragicevic,pn1911,,"pn297,pn1034,pn2022,pn1337,pn337,pn2029,pn1081,pn1472,pn1756,pn2041","pn1081,pn1034,pn297","pn337,pn2029",,"pn1756,pn1472,pn2022,pn2041,pn1337","pn297,pn1756","pn966,pn673,pn1225,pn111,pn845,pn164,pn2242,pn288,pn2442,pn796",FALSE,FALSE,"crs143,case163,sig103","crs116,crs137,crs129",
2014-01-20T20:47:39Z,2014-01-20T20:57:54Z,2, Heng Xu,pn2159,,"pn757,pn751,pn2463,pn643,pn2119,pn1806,pn1763,pn1710,pn1646,pn2483","pn1806,pn751,pn2463,pn1710",pn2153,"pn757,pn2119,pn2112,pn590,pn1442,pn1646,pn1454,pn2483,pn1417,pn643","pn1776,pn897,pn2380,pn763,pn1763","pn2463,pn1806","pn1454,pn2112,pn763,pn1417,pn1776,pn1442,pn2153,pn2380,pn897,pn590",TRUE,FALSE,"crs122,crs161,crs113","crs108,sig103,crs101",
2014-01-20T20:50:04Z,2014-01-20T20:58:06Z,1,Florian Schaub,pn643,,"pn2490,pn1275,pn1682,pn2168,pn641,pn1269,pn967,pn1417,pn2011,pn2175","pn641,pn1682,pn2011,pn2175","pn2490,pn2168,pn1269,pn1275,pn2159,pn1417","pn116,pn847","pn757,pn288,pn1796,pn1262,pn222,pn967,pn399,pn2084","pn2011,pn757,pn641,pn2159,pn2168","pn847,pn116,pn2159,pn222,pn288,pn399,pn757,pn1262,pn2084,pn1796",TRUE,TRUE,"crs153,crs122,sig109","sig118,crs129,sig114","I would really appreciate it if my talk would be in an session on April 28/29/30, as I will not be able to present on May 1."
2014-01-20T20:48:59Z,2014-01-20T20:58:22Z,3, Andruid Kerne,pn1710,,"pn810,pn1763,pn2095,pn2208,pn1806,pn802,pn2235,pn2159,to136,pn1190","pn2235,pn2208,pn1806",pn802,"to136,pn810,pn1190,pn2159",pn2095,"sig108,pn2235,pn2129,pn2208","pn1992,pn1727,pn2129,pn887,pn1549,pn2294,pn2048,pn2268,pn399,pn1325",TRUE,TRUE,"crs147,sig103,sig108","case163,crs116,crs122",
2014-01-20T20:54:57Z,2014-01-20T20:58:24Z,1,Christian Weichel,pn736,,"pn222,pn977,pn288,pn1904,pn589,pn297,pn1651,pn2447,pn1756,pn2022","pn2022,pn297,pn1904","pn1756,pn977","pn589,pn288,pn2447","pn1651,pn222","pn297,pn977,crs144,pn2447,pn1904,pn2022","pn104,pn505,pn1776,pn1503,pn1237,pn983,pn1983,pn1485,pn2168,pn224",FALSE,FALSE,"crs129,crs122,crs144","crs137,crs108,case138",
2014-01-20T20:55:29Z,2014-01-20T20:58:57Z,6, Vassilis Kostakos,pn164,,"pn245,pn2442,pn292,pn1800,pn1417,pn337,pn845,pn838,pn1171,pn1911",pn838,"pn1264,pn292,pn1337","pn739,pn541,pn245,pn1800,pn1704,pn337,pn1423,pn966,pn2242,pn1911,pn1472,pn1171,pn2442,pn796","pn845,pn1417",,"pn1423,pn966,pn1337,pn1704,pn1472,pn1264,pn2242,pn541,pn739,pn796",TRUE,FALSE,"crs111,sig108,crs100","sig117,sig118,crs123",
2014-01-20T20:49:10Z,2014-01-20T20:59:05Z,2, Craig Shultz,pn2054,,"pn399,pn1238,pn941,pn169,pn1414,pn1199,pn438,pn775,pn1190,pn2417","pn1190,pn1238,pn1199","pn1617,pn941,pn1583,pn438,pn1414","pn775,pn737,pn639,pn988,pn399,pn2022,pn1192,pn155","pn896,pn2417,pn169,pn977","pn438,sig103,pn1238,pn1190","pn1192,pn1583,pn737,pn1617,pn155,pn639,pn988,pn2022,pn977,pn896",TRUE,FALSE,"crs122,sig118,sig103","sig110,crs106,crs123",
2014-01-20T20:57:08Z,2014-01-20T20:59:26Z,1,Dana Ruggiero,pn2317,,"pn2330,pn761,pn2274,pn1750,pn1758,pn1901,pn1182,pn121,pn1987,pn2153",pn121,"pn1750,pn1758,pn1182,pn2330",pn2153,"pn1901,pn761,pn2274,pn1987","pn121,pn761,pn2274","pn1916,pn1120,pn532,pn2046,pn1817,pn1982,pn122,pn2031,pn2128,pn683",FALSE,FALSE,"crs108,crs122,sig117","crs149,crs123,crs143",
2014-01-20T20:51:11Z,2014-01-20T20:59:27Z,1,,pn576,,"pn1732,pn1460,pn1518,pn2140,pn118,pn2303,pn862,pn279,pn1978,pn1646","pn2140,pn1978","pn118,pn1732,pn2129,pn2220,pn1518","pn1268,pn866,pn2020,pn2327,pn2303","pn687,pn166,pn1460,pn279,pn534,pn1646,pn862,pn2016","pn2220,pn279,pn118,pn862,pn1646,pn2129,pn2140,pn1978,pn1732","pn1268,pn866,pn2016,pn2129,pn687,pn2020,pn2220,pn534,pn2327,pn166",TRUE,TRUE,"crs101,sig103,sig111","sig110,sig117,crs121",
2014-01-20T20:54:45Z,2014-01-20T20:59:35Z,1,Adrienne Porter. Felt,pn1811,,"pn757,pn1976,pn1192,pn2094,pn1097,pn555,pn399,pn2005,pn1724,pn191","pn1724,pn2094,pn191","pn757,pn2005,pn1976,pn1097","pn399,pn1192,pn555",,"pn2094,crs149,pn191,pn2005","pn169,pn2054,pn1707,pn2227,pn248,pn1399,pn2134,pn1617,pn2399,pn1475",FALSE,FALSE,"crs144,crs149,case170","case115,case138,crs121",
2014-01-20T20:54:10Z,2014-01-20T20:59:40Z,3, Kasper Hornbaek,pn138,,"pn965,pn1722,pn728,pn2157,pn2090,pn847,pn730,pn2454,pn428,pn1651","pn965,pn728",pn2157,"to135,pn601","pn2216,pn1651,pn1635,pn730,pn428,pn2454,pn1425,pn1722,pn2090,pn847,pn495,pn1046,pn799,pn2442",,"to118,pn1425,pn2442,pn601,pn1635,pn495,pn1046,to135,pn799,pn2216",TRUE,FALSE,"sig118,crs116,crs122","crs138,crs142,crs101",
2014-01-20T20:54:46Z,2014-01-20T20:59:52Z,1,Kathrin Gerling,pn121,,"pn1758,pn122,pn1482,pn1750,pn761,pn1183,pn2274,pn1171,pn2317,pn241","pn1482,pn122","pn1750,pn1183,pn761,pn2317,pn2274","pn1758,pn241",pn1171,"pn1171,pn1758","pn1704,pn2330,pn164,pn2046,pn245,pn2277,pn1120,pn1901,pn2084,pn739",FALSE,FALSE,"crs108,crs129,crs161","sig117,crs153,sig103","I'll be presenting my other paper ""Effects of Balancing for Physical Abilities on Player Performance, Experience and Self-Esteem in Exergames"" aswell, but I wouldn't mind both papers being in the same session since they go together nicely. Thanks for making such a big effort to schedule around all of our preferences!"
2014-01-20T20:53:52Z,2014-01-20T20:59:57Z,2," Berto 
Gonzalez",pn1360,,"pn673,pn1883,pn845,pn276,pn1783,pn1503,pn1193,pn1586,pn395,pn2041",pn276,"pn1586,pn845,pn2041,pn1883","pn757,pn589,pn2031,pn428,pn1503,pn2029,pn673,pn395","pn425,pn1193,pn248,pn1783,pn1092,pn2464,pn794","crs113,pn276,pn1193,pn1783,pn1883,pn845,pn2041,pn1586","pn2029,pn248,pn757,pn2031,pn425,pn428,pn589,pn2464,pn1092,pn794",TRUE,FALSE,"crs113,crs142,case150","sig109,sig103,crs129",
2014-01-20T20:43:07Z,2014-01-20T21:00:47Z,5, Alexander Lex,pn435,,"pn1269,pn198,pn1275,pn1015,pn1020,pn1558,pn189,pn361,pn2096,pn845","pn189,pn1015,pn361,pn845","pn2096,pn198",,"pn1269,pn1020,pn1275,pn1558","pn2096,pn189,pn361,pn1015,pn198,pn845","pn2472,pn847,pn965,pn319,pn1257,pn2150,pn116,pn692,pn643,pn1316",FALSE,FALSE,"crs129,crs153,crs101","crs111,crs116,crs137",
2014-01-20T20:56:44Z,2014-01-20T21:00:55Z,3, Kris Luyten,pn847,,"pn2216,pn1425,pn799,pn549,pn965,pn1722,pn1275,pn2090,pn1651,pn138","pn2216,pn1425","pn138,pn898,pn1275,pn799","pn1651,pn730,pn428,pn2472,pn1269,pn1722,pn2090,pn2150,pn1257,pn2157,pn1883","pn965,pn601,pn549","pn601,pn799,pn1883,pn2150,pn2216,pn549,pn1425,pn2472","pn428,pn2157,pn730,pn2150,pn2472,pn1269,pn601,pn1883,pn1257,pn898",TRUE,TRUE,"crs123,crs122,crs129","sig103,crs143,crs153",
2014-01-20T20:47:51Z,2014-01-20T20:59:57Z,1,Zhen Yue,pn1295,,"to129,pn1525,pn687,pn2417,pn2129,pn897,pn1241,pn1242,pn147,pn405","pn1525,to129","pn2417,pn1241,pn1242",,"pn687,pn405,pn897,pn2129,pn147","pn2417,pn345,pn1241,pn1242,pn1525,to129","pn426,pn455,pn1351,pn1227,pn399,pn905,pn345,pn1092,pn1425,pn219",TRUE,TRUE,"crs124,case173,sig103","crs111,crs101,crs156",
2014-01-20T20:58:58Z,2014-01-20T21:00:59Z,8," 
Sriram Subramanian",pn728,,"pn371,pn319,pn138,pn775,pn2168,pn389,pn438,pn1983,pn419,pn320","pn320,pn319","pn2168,pn419,pn371","pn775,pn138,pn389","pn438,pn1983","pn1983,pn320,pn438,pn319","pn1675,pn2442,pn916,pn241,pn288,pn1225,pn673,pn796,pn734,pn1081",FALSE,TRUE,"crs122,crs108,crs153","crs111,crs136,crs138",
2014-01-20T20:59:52Z,2014-01-20T21:01:25Z,3, Kasper Hornbaek,pn320,,"pn1242,pn2358,pn319,pn2129,pn1820,to102,pn419,pn728,pn639,pn1732",,"pn319,pn2129,pn419","pn1732,pn639,pn1241,to107,pn866,pn2202,to108,to128,pn2303,pn1518","pn1820,pn2358,pn1242,to105,pn728,to102",,"pn2202,to128,pn2303,to107,pn866,to105,to108,pn1518,to106,pn1241",TRUE,FALSE,"crs121,sig103,crs129","case163,sig110,sig107",
2014-01-20T21:00:04Z,2014-01-20T21:01:35Z,1,Kathrin Gerling,pn122,,"pn1428,pn1758,pn1183,pn121,pn1709,pn2277,pn241,pn714,pn1750,pn1626","pn1183,pn121","pn714,pn1626","pn1750,pn1758,pn241,pn1428","pn1709,pn2277","sig117,pn1758,pn2277","pn1171,pn737,pn2046,pn1800,pn245,pn2003,pn2330,pn1521,pn164,pn2317",FALSE,FALSE,"crs108,crs129,sig117","crs122,crs153,crs149",
2014-01-20T20:50:21Z,2014-01-20T21:01:47Z,1,Scott Hudson,pn2029,,"pn1034,pn1225,pn2022,pn1081,pn1911,pn1360,pn419,pn297,pn977,pn529","pn1911,pn297,pn529,pn1081,pn1225",pn1034,"pn755,pn654,pn2041,pn425,pn1756,pn589,pn428,pn1360,pn1222,pn222,pn419,pn977","pn2022,pn794","pn1081,pn529,pn428,pn297,pn425,pn977,pn1034,pn2022,pn1911,pn1222,pn755,pn1225,pn794,pn419,pn2041","pn1756,pn222,pn794,pn425,pn654,pn755,pn1222,pn428,pn2041,pn589",TRUE,TRUE,"crs142,crs144,case138","crs147,crs153,crs129",
2014-01-20T20:55:15Z,2014-01-20T21:01:53Z,5," 
Christopher Thompson",pn2399,,"pn191,pn2368,pn2103,pn1976,pn1517,pn2525,pn399,pn2175,pn286,pn866","pn897,pn2525,pn1976,pn191","pn641,pn785,pn2227,pn1399","pn686,pn2134,pn1182,pn286,pn866,pn399,pn525,pn2175,pn2368","pn263,pn2103","pn897,pn2227,pn2525,pn1976,pn1399,pn191","pn263,pn2134,pn686,pn525,pn1399,pn2227,pn1182,pn641,pn785,pn897",TRUE,TRUE,"case118,crs124,case163","case173,crs129,crs149",
2014-01-20T20:54:44Z,2014-01-20T21:02:11Z,1,Alfred Kobsa,pn785,,"pn2380,pn400,pn255,pn1776,pn1417,pn2094,pn590,pn493,pn2119,pn191","pn1776,pn191",,"pn2119,pn400,pn590,pn493,pn255,pn1417","pn2094,pn2380","pn2380,pn400,pn1776,pn191","pn1293,pn1398,pn1982,pn2525,pn2399,pn757,pn2112,pn139,pn272,pn897",FALSE,FALSE,"crs116,crs102,crs156","crs149,crs122,crs129",
2014-01-20T20:50:55Z,2014-01-20T21:02:27Z,2, Joshua Clark,pn1014,,"pn1918,pn1281,pn2488,pn286,pn1330,pn1454,pn1675,pn1763,pn751,pn2401","pn1454,pn1330","pn286,pn763,pn1763,pn751","pn180,pn1281,pn1347,pn1918,pn558,pn1558,pn526","pn924,pn1675,pn2225,pn1123,pn2401,pn2488,pn2343","pn1454,pn751,pn924,crs149,pn763","pn2343,pn1558,pn763,pn1347,pn2225,pn924,pn558,pn180,pn526,pn1123",TRUE,TRUE,"crs161,crs149,sig103","crs123,sig111,crs146","This is a great idea, thanks!"
2014-01-20T20:48:21Z,2014-01-20T21:02:28Z,1,Xuan Zhao,pn1806,,"pn2159,pn975,pn2380,pn2128,pn2488,pn219,pn1763,pn1821,pn1325,pn1710","pn2128,pn975,pn1710","pn219,pn2380","pn1821,pn1763,pn2488","pn1325,pn2159","pn975,pn2417,pn2483,pn219,pn2159,pn1954,sig108,pn1347,pn1236,pn2128,sig103,pn1710","pn1236,pn138,pn1916,pn2417,pn1347,pn1454,pn1488,pn532,pn1954,pn2483",FALSE,TRUE,"crs161,crs123,crs100","sig108,sig103,crs122",
2014-01-20T21:01:07Z,2014-01-20T21:02:30Z,3, Sriram Subramanian,pn438,,"pn728,pn2054,pn521,pn775,pn730,pn389,pn235,pn138,pn495,pn1983","pn775,pn2054",pn495,"pn138,pn235,pn389","pn730,pn728,pn1983","pn1983,pn728","pn916,pn1199,pn1081,pn796,pn734,pn288,pn1675,pn673,pn1225,pn1488",FALSE,FALSE,"crs137,crs116,crs161","crs108,crs113,crs144",
2014-01-20T20:55:43Z,2014-01-20T21:02:32Z,1,Katharina Reinecke,pn555,,"pn1525,pn581,pn1976,pn704,pn1095,pn1413,pn2134,pn701,pn1428,pn2490",pn2490,pn1667,"pn2134,pn1268,pn1442,pn1525,pn810,pn1976,pn887,pn1452,pn2048,pn1095,pn581,pn701,pn2483,pn1710","pn1670,pn1428,pn704,pn1413","pn2134,pn2490,pn704","pn1268,pn1670,pn2483,pn1442,pn810,pn1452,pn1710,pn887,pn1667,pn2048",TRUE,FALSE,"crs129,sig110,crs147","crs121,crs115,crs116",
2014-01-20T20:49:15Z,2014-01-20T21:02:39Z,1,Nitesh Goyal,pn1470,,"pn1123,pn1642,pn2225,pn1333,pn514,pn2294,pn1032,pn2095,pn1452,pn2424","pn180,pn514,pn2208,pn1123","pn1032,pn2095,pn2294,pn1333","pn924,pn1675,pn1347,pn763,pn1763,pn1452,pn558,pn1642,pn1558,pn2424,pn526",pn2225,,"pn1347,pn1675,pn924,pn1763,pn558,pn763,pn1558,pn180,pn2208,pn526",TRUE,FALSE,"sig110,crs147,crs101","crs122,case138,crs149",
2014-01-20T20:52:53Z,2014-01-20T21:02:59Z,1,Alex Leavitt,pn1014,,"pn1918,pn1281,pn2488,pn286,pn1330,pn1454,pn1675,pn1763,pn751,pn2401","pn1454,pn1330","pn1763,pn751","pn924,pn180,pn1281,pn286,pn1347,pn1918,pn2225,pn763,pn1123,pn558,pn1558,pn526,pn2343","pn1675,pn2401,pn2488","pn526,pn1330,pn1454,pn751,pn924,pn1763,pn1675,pn2488,crs161,crs149,pn2401","pn2343,pn1558,pn763,pn1347,pn2225,pn924,pn558,pn180,pn526,pn1123",TRUE,TRUE,"crs161,crs149,sig103","crs123,sig111,crs146",Please draw a dinosaur on the box.
2014-01-20T20:54:44Z,2014-01-20T21:02:06Z,1,Alfred Kobsa,pn785,,"pn2380,pn400,pn255,pn1776,pn1417,pn2094,pn590,pn493,pn2119,pn191","pn1776,pn191",,"pn2119,pn400,pn590,pn493,pn255,pn1417","pn2094,pn2380","pn2380,pn400,pn1776,pn191","pn1293,pn1398,pn1982,pn2525,pn2399,pn757,pn2112,pn139,pn272,pn897",FALSE,FALSE,"crs116,crs102,crs156","crs149,crs122,crs129",
2014-01-20T20:54:44Z,2014-01-20T21:02:08Z,1,Alfred Kobsa,pn785,,"pn2380,pn400,pn255,pn1776,pn1417,pn2094,pn590,pn493,pn2119,pn191","pn1776,pn191",,"pn2119,pn400,pn590,pn493,pn255,pn1417","pn2094,pn2380","pn2380,pn400,pn1776,pn191","pn1293,pn1398,pn1982,pn2525,pn2399,pn757,pn2112,pn139,pn272,pn897",FALSE,FALSE,"crs116,crs102,crs156","crs149,crs122,crs129",
2014-01-20T20:48:56Z,2014-01-20T21:03:10Z,1,Erik Harpstead,pn2330,,"pn1750,pn1901,pn1709,pn2328,pn1758,pn2472,pn2317,pn1190,pn1120,pn1817","pn1120,pn1709,pn2328","pn1750,pn1817,pn2317,pn683","pn1901,pn1758,pn1442,pn121,pn2048,pn1667,pn1095,pn1190","pn1182,pn2472,pn122,pn2046,pn1354","pn1709,sig117,pn1120,pn2328","pn2048,pn683,pn2046,pn122,pn1095,pn1354,pn121,pn1182,pn1442,pn1667",TRUE,FALSE,"crs108,sig117,crs143","crs116,case115,crs142",
2014-01-20T20:55:14Z,2014-01-20T21:03:12Z,1,Bo Zhang,pn2094,,"pn1818,pn785,pn1188,pn2005,pn2380,pn1811,pn590,pn2490,pn191,pn255","pn897,pn2380,pn785,pn191,pn1811","pn2005,pn1724,pn2399",,"pn1818,pn2490,pn590,pn1188,pn1269,pn1976,pn847,pn2150,pn2227,pn1257,pn255,pn1399","pn2380,crs153,pn1818,pn1188,pn785,sig103,pn1811,pn191,pn2005","pn1257,pn2150,pn2227,pn1976,pn1399,pn847,pn1724,pn897,pn1269,pn2399",TRUE,FALSE,"crs153,sig103,crs161","crs123,case118,crs122",
2014-01-20T21:01:32Z,2014-01-20T21:03:18Z,2," Kasper Hornbæk 
",pn386,,"pn1583,to114,pn1473,pn139,pn1092,pn1222,pn2394,pn1046,pn426,pn1635","pn343,pn1583,pn1222,pn1046,pn1473","pn1628,pn1092,pn583","pn988,pn1238,pn345","pn2216,pn1635,to114,pn139,pn426,pn2394,pn1936,pn601,pn420",,"pn420,pn343,pn583,pn601,pn2216,pn345,pn1238,pn988,pn1628,pn1936",TRUE,FALSE,"crs113,crs138,crs122","case138,crs147,case150",
2014-01-20T21:00:11Z,2014-01-20T21:03:23Z,3, Apu Kapadia,pn897,,"pn1742,pn2112,pn1295,pn2463,pn785,pn1675,to129,pn1425,pn1110,pn191","pn1295,pn2112,pn785,pn191,pn2463",pn1110,"pn1675,pn1742",to129,"pn2463,pn2112,pn191","pn2399,pn905,pn1227,pn166,pn455,pn1092,pn757,pn2380,pn1525,pn219",FALSE,FALSE,"case150,crs122,crs161","crs157,crs116,crs123",
2014-01-20T20:54:52Z,2014-01-20T21:03:40Z,3, Ann Blandford,pn1646,,"pn1442,pn1460,pn862,pn1978,pn399,pn2417,pn672,pn2159,pn1859,pn576","pn862,pn576","pn2417,pn1978,pn399","pn1859,pn672","pn1460,pn1442,pn2159","pn862,pn1859","pn2463,pn1488,pn2160,pn1916,pn2128,pn1410,pn2175,pn1982,pn1490,pn2424",FALSE,FALSE,"sig105,case163,crs157","crs123,crs124,crs129",
2014-01-20T20:49:00Z,2014-01-20T21:03:58Z,1,,pn602,,"pn2276,pn866,pn169,pn1237,pn2193,pn1032,pn2266,pn1296,pn1188,pn1978","pn1646,pn2193","pn1978,pn2266,pn1410,pn169","pn1032,pn116,pn166,pn1188,pn866,pn847,pn224,pn1237,pn1161,pn271,pn1417,pn2276,pn2084",pn1296,"pn2193,pn1296,pn169,pn1188,pn1237","pn847,pn1410,pn2084,pn116,pn1646,pn224,pn1161,pn1417,pn166,pn271",TRUE,FALSE,"case150,sig110,crs116","sig103,crs153,crs129",
2014-01-20T21:01:10Z,2014-01-20T21:04:20Z,5, Anna Cox,pn1646,,"pn1442,pn1460,pn862,pn1978,pn399,pn2417,pn672,pn2159,pn1859,pn576","pn1978,pn399,pn576",pn862,"pn2417,pn1859,pn672,pn2159","pn1460,pn1442","pn399,sig105","pn2463,pn1488,pn2160,pn1916,pn2128,pn1410,pn2175,pn1982,pn1490,pn2424",FALSE,FALSE,"sig105,case163,crs157","crs123,crs124,crs129",
2014-01-20T21:01:06Z,2014-01-20T21:04:25Z,1,Eiji Hayashi,pn521,,"pn438,pn235,pn495,pn420,pn2090,pn169,pn2226,pn730,pn601,pn799",pn2090,"pn235,pn420,pn799","pn438,pn2226,pn169","pn730,pn495,pn601","pn235,pn730,pn495,pn2090","pn1192,pn490,pn2157,pn847,pn2010,pn1617,pn248,pn155,pn1475,pn737",TRUE,FALSE,"crs160,crs108,crs122","case115,case138,case150",
2014-01-20T21:02:41Z,2014-01-20T21:05:05Z,2," Sriram Subramanian 
",pn385,,"pn2041,pn313,pn641,pn1190,pn1992,pn1186,pn235,pn2150,pn1282,pn796","pn1186,pn313,pn1190,pn2150,pn2041",,"pn641,pn796","pn235,pn1282,pn1992",pn313,"pn734,pn1242,pn1200,pn138,pn288,pn1225,pn673,pn916,pn1081,pn1635",FALSE,FALSE,"crs123,crs153,sig103","crs144,crs143,crs115",
2014-01-20T20:57:36Z,2014-01-20T21:05:11Z,7, John Carroll,pn602,,"pn2276,pn866,pn169,pn1237,pn2193,pn1032,pn2266,pn1296,pn1188,pn1978","pn166,pn2193",pn1978,,,"pn2193,sig110,pn169,pn166,pn1978","pn847,pn1410,pn2084,pn116,pn1646,pn224,pn1161,pn1417,pn166,pn271",TRUE,TRUE,"case150,sig110,crs116","sig103,crs153,crs129",
2014-01-20T20:58:18Z,2014-01-20T21:05:15Z,3, Nadir Weibel,pn1859,,"pn787,pn1262,pn1821,pn169,pn1298,pn279,pn1442,pn1377,pn2016,pn2129",,"pn1298,pn787,pn2016,pn1377","pn279,pn1262,pn1442,pn169","pn1821,pn2129","pn1298,pn1821,pn2016,pn1442,pn2129,pn787,pn1377","pn866,pn1413,pn2358,pn687,pn547,pn2327,pn967,pn2020,pn1814,pn686",FALSE,FALSE,"case118,sig103,crs122","crs121,crs147,crs106",
2014-01-20T21:03:31Z,2014-01-20T21:05:21Z,3, Kasper Hornbæk,pn385,,"pn2041,pn313,pn641,pn1190,pn1992,pn1186,pn235,pn2150,pn1282,pn796","pn1186,pn313,pn1190,pn2041","pn1081,pn641,pn1282,pn2150","pn1635,pn138,pn288,pn1992,pn1225,pn673,pn916",pn235,pn138,"pn734,pn1242,pn1200,pn138,pn288,pn1225,pn673,pn916,pn1081,pn1635",TRUE,TRUE,"crs123,crs153,sig103","crs144,crs143,crs115",
2014-01-20T20:51:32Z,2014-01-20T21:05:44Z,1,Ethan Fast,pn271,,"pn224,pn664,pn1179,pn2103,pn1237,pn2096,pn2447,pn1161,pn1460,pn1503","pn224,pn1237,pn2447,pn1161","pn1460,pn1503","pn2096,pn2103","pn1179,pn664","pn224,pn2447,pn1161,pn1237","pn1485,pn983,pn586,pn602,pn1103,pn1316,pn2168,pn806,pn205,pn1776",FALSE,FALSE,"case138,sig103,crs102","crs129,crs113,crs144",
2014-01-20T21:00:50Z,2014-01-20T21:05:47Z,3," Susan Fussell 
",pn1203,,"pn905,pn223,pn1262,pn1414,pn361,pn426,pn345,pn1623,pn139,pn216","pn216,pn1623,pn1414","pn223,pn601","pn119,pn905,pn1295,pn426,pn897,pn1262,pn455,pn1227,pn1425,pn1092,pn1351,pn1238","pn139,pn361,pn345","pn601,pn1414,pn345,pn1623,pn223","pn1238,pn1295,pn897,pn455,pn1092,pn601,pn1227,pn1425,pn119,pn1351",TRUE,TRUE,"crs129,crs138,crs113","crs144,sig103,crs142",
2014-01-20T20:51:59Z,2014-01-20T21:06:39Z,1,Andreas Sonderegger,pn2490,,"pn1447,pn643,pn2094,pn1976,pn701,pn555,pn916,pn2175,pn1095,pn1269",pn555,pn1095,"pn2472,pn1521,pn1447,pn2094,pn1269,pn965,pn319,pn692,pn1020,pn2150,pn1257,pn1275","pn1015,pn1976,pn916,pn701,pn2175","sig118,pn2175,pn2150,pn1015,pn555,pn319,pn1976,sig109","pn1020,pn2150,pn2472,pn692,pn1015,pn1275,pn1521,pn319,pn1257,pn965",TRUE,TRUE,"sig109,crs149,crs153","sig118,case115,case170",
2014-01-20T21:05:39Z,2014-01-20T21:06:41Z,3," Sriram Subramanian 
",pn366,,"pn183,pn1471,pn2031,pn389,pn791,pn1337,pn2157,pn673,pn648,pn966",,"pn183,pn2031,pn966,pn673,pn1471,pn648",pn389,"pn2157,pn791,pn1337",,"pn2442,pn916,pn1983,pn1081,pn138,pn796,pn983,pn104,pn1225,pn2424",FALSE,FALSE,"crs122,sig110,crs153","crs143,crs100,crs123",
